Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCI31,OUT013,612.2926
FDK14,OUT049,1255.0186
NCR06,OUT045,648.1804
NCF54,OUT049,923.71454
DRG23,OUT010,1300.6714
FDD53,OUT046,596.9092
NCM31,OUT027,2291.4473
FDT16,OUT017,3924.0942
FDR40,OUT035,1231.3955
DRG25,OUT017,2973.1577
FDT10,OUT035,912.359
FDY32,OUT013,2596.8564
FDN50,OUT035,1455.0701
FDZ35,OUT019,337.8099
NCP54,OUT045,2003.5641
NCD07,OUT035,1542.4773
FDS02,OUT018,2437.702
DRN59,OUT018,397.67188
DRB24,OUT013,2280.7332
FDP37,OUT027,2147.202
DRB01,OUT018,1619.3966
FDR47,OUT046,2888.2363
NCM31,OUT010,1116.4288
NCF06,OUT027,5816.214
NCV17,OUT027,2269.2297
FDS10,OUT049,2704.5771
FDN52,OUT035,1226.0361
FDZ48,OUT013,1769.0264
FDJ48,OUT049,3621.7026
DRB13,OUT027,2787.2244
FDV59,OUT017,3452.7495
FDL32,OUT035,1574.98
FDZ12,OUT035,2572.0288
NCR06,OUT027,648.11084
FDP51,OUT017,1838.5961
FDY22,OUT013,2042.1226
FDZ38,OUT049,2859.2568
NCO54,OUT035,870.37384
FDR23,OUT035,2699.731
FDM38,OUT049,901.47504
FDS25,OUT013,1646.6837
FDZ22,OUT013,1199.4
FDZ20,OUT019,517.9614
FDD45,OUT010,765.9661
FDN03,OUT049,4099.163
NCW30,OUT046,4951.602
FDY24,OUT027,1154.3455
FDJ26,OUT019,1140.3372
FDM15,OUT049,2225.2954
NCW54,OUT027,1160.2285
FDA23,OUT045,625.8545
FDA39,OUT019,84.622444
FDZ12,OUT017,2279.6355
NCB42,OUT046,1754.7004
FDL16,OUT046,738.0358
FDO24,OUT019,477.0276
NCP42,OUT046,2973.3396
FDR19,OUT018,1750.5851
DRL01,OUT045,3553.087
FDV37,OUT046,2881.5376
FDI41,OUT010,2256.5835
FDF58,OUT049,1013.7905
NCF43,OUT018,1108.7722
FDN02,OUT049,3260.419
NCP41,OUT035,1494.2191
NCY17,OUT027,1099.0386
FDL58,OUT027,3578.4016
NCA30,OUT027,2657.6353
FDE46,OUT018,1272.041
FDY38,OUT035,3468.7205
NCH29,OUT027,1823.0004
FDO20,OUT045,3722.5493
FDP44,OUT018,894.75055
FDM02,OUT027,839.81616
FDJ14,OUT027,1600.9348
FDH04,OUT010,1208.8633
DRK23,OUT046,4010.1938
NCW05,OUT046,1518.5648
FDF12,OUT049,2286.4873
FDL51,OUT019,1074.6562
FDN03,OUT018,3352.6228
DRJ37,OUT049,2288.192
FDM12,OUT019,428.24142
FDA16,OUT045,3363.5686
NCB07,OUT017,2880.2664
NCI17,OUT019,514.42584
FDR51,OUT046,988.56415
FDJ55,OUT045,3521.3123
NCZ17,OUT013,614.09674
FDU25,OUT013,905.9115
NCG18,OUT045,1563.1766
DRM11,OUT017,3672.8438
FDH16,OUT035,1876.1854
FDZ04,OUT018,588.6091
NCX53,OUT035,1938.9113
FDX38,OUT027,963.4295
FDX09,OUT046,3735.6614
NCW05,OUT018,908.3544
NCS41,OUT017,3013.2737
FDI26,OUT046,3912.4336
NCZ41,OUT027,2227.1714
NCK06,OUT046,1970.1968
FDX23,OUT027,1910.2822
NCA42,OUT046,2660.6821
FDC20,OUT049,816.5244
DRC49,OUT018,2267.0427
FDX01,OUT013,1802.302
FDC08,OUT045,4828.8203
FDC02,OUT017,4935.6846
FDK10,OUT045,2688.2144
DRC24,OUT013,2487.994
FDW16,OUT019,422.55246
NCU06,OUT018,2868.605
DRA59,OUT045,1223.8468
FDR24,OUT019,254.81912
DRL35,OUT018,407.42075
FDA49,OUT013,1321.2352
NCC55,OUT046,532.6401
DRD24,OUT019,635.74976
NCE55,OUT049,2698.4878
FDT33,OUT045,2575.2244
NCT53,OUT013,3300.9597
FDS26,OUT046,3829.2993
FDL22,OUT018,1143.8381
FDP44,OUT017,1627.4167
FDC52,OUT018,1277.391
FDI53,OUT010,1066.4021
FDZ23,OUT046,2993.4004
NCT18,OUT013,2899.7966
FDR13,OUT046,1808.6652
FDB09,OUT010,1070.1321
FDZ60,OUT013,1363.269
FDB11,OUT046,3494.9858
FDC10,OUT018,1033.0474
FDW56,OUT035,2863.6958
FDK14,OUT027,1577.9698
DRE27,OUT027,2444.534
FDA38,OUT017,3610.269
FDT11,OUT045,4396.939
FDP15,OUT035,3517.4211
FDV27,OUT035,1335.5681
FDS36,OUT027,1919.0627
FDY40,OUT027,487.47073
NCF19,OUT049,748.3414
FDF53,OUT045,2770.3398
FDS14,OUT027,2182.9495
FDE56,OUT046,1061.8461
FDZ19,OUT035,2716.835
FDZ46,OUT013,1676.9373
FDR16,OUT046,1392.3595
FDG29,OUT018,444.15723
NCE30,OUT017,3327.057
FDZ40,OUT046,853.6427
FDG58,OUT018,2275.9724
DRH03,OUT013,1406.9331
FDZ47,OUT045,1305.2738
FDV04,OUT018,2696.2986
FDZ10,OUT018,1121.2964
FDG46,OUT017,1749.8927
NCF07,OUT045,1576.4509
FDY44,OUT035,3034.1052
FDB21,OUT013,3551.9973
FDS20,OUT035,2872.1257
FDS49,OUT049,1256.5732
FDX55,OUT027,3054.576
NCQ02,OUT018,1631.7317
FDR25,OUT013,4312.313
DRG39,OUT045,1003.53577
FDB46,OUT046,4537.0054
NCC30,OUT018,2266.5269
FDE58,OUT035,1818.1866
FDC05,OUT019,430.48828
FDY15,OUT046,2411.9653
FDG14,OUT046,3040.2363
FDL08,OUT049,3680.3557
FDQ47,OUT013,522.5896
FDN12,OUT035,1641.3157
FDW10,OUT013,2319.6875
FDD02,OUT035,1797.4064
FDX35,OUT010,1902.3346
FDT35,OUT046,3435.1663
DRN47,OUT019,577.46576
FDB11,OUT010,2939.5933
FDN20,OUT045,2691.6213
FDB59,OUT035,2840.2156
FDJ58,OUT045,2705.6162
FDU60,OUT046,2647.832
FDS03,OUT049,341.77585
FDU40,OUT019,416.21704
DRH15,OUT049,744.64264
FDD04,OUT027,2099.773
FDQ01,OUT046,3992.9595
FDF28,OUT035,1886.9733
FDD22,OUT010,1414.9344
FDY19,OUT046,1908.6836
FDN33,OUT035,1452.9648
FDV36,OUT035,1900.225
FDW01,OUT010,2298.2126
FDJ28,OUT049,3025.6587
FDB17,OUT035,2810.9026
FDM40,OUT049,2589.585
FDV46,OUT045,1882.0964
FDQ44,OUT049,1862.0166
NCD42,OUT046,555.8184
DRH37,OUT046,3324.3394
FDR10,OUT018,2724.9226
NCD06,OUT027,839.1181
FDI53,OUT046,2675.0596
FDG16,OUT035,1409.9036
DRB25,OUT046,632.5621
FDY09,OUT046,2726.4854
FDX48,OUT045,891.58746
FDC03,OUT010,2464.2
FDT47,OUT035,1505.4077
FDW44,OUT027,4328.5566
FDT24,OUT017,1474.1566
FDT12,OUT019,515.1604
NCS38,OUT035,2411.8938
FDO39,OUT035,1229.658
FDA13,OUT046,595.6211
FDO48,OUT035,4826.017
DRJ01,OUT017,2464.7317
FDD53,OUT018,352.9159
NCT05,OUT049,4098.5195
FDQ51,OUT045,837.7414
FDU60,OUT013,2687.4656
FDC59,OUT046,1028.7451
FDP36,OUT035,964.93677
NCM19,OUT017,1559.8337
FDL16,OUT035,630.7545
FDE50,OUT018,1652.371
NCR18,OUT013,604.4844
NCD30,OUT035,1558.5381
FDH31,OUT013,1646.178
FDD56,OUT019,539.6984
FDC47,OUT049,3734.45
FDZ21,OUT045,1400.26
FDM01,OUT049,1572.1509
FDF24,OUT013,1297.6334
FDW23,OUT017,617.5626
FDY52,OUT018,587.32166
DRH37,OUT027,2273.106
DRO47,OUT027,1121.8171
FDR25,OUT049,3535.7734
FDQ24,OUT027,3373.15
DRJ51,OUT018,1961.5367
NCU06,OUT035,3492.5999
NCV18,OUT018,921.76904
NCC06,OUT027,2335.0247
FDZ01,OUT018,942.07776
FDT14,OUT017,2488.5972
FDD11,OUT019,1252.5974
FDN09,OUT017,3586.9783
NCO18,OUT010,1689.6086
FDZ50,OUT045,4393.557
FDS44,OUT013,3786.7239
FDI36,OUT045,4366.239
FDA26,OUT010,649.88434
NCY53,OUT049,2285.4753
FDF32,OUT049,2876.7744
FDF59,OUT010,332.5881
FDB20,OUT046,1257.7318
DRH11,OUT035,897.678
FDT03,OUT049,2274.7285
NCH06,OUT035,3678.9075
FDR55,OUT049,3000.6094
FDI10,OUT035,2706.517
FDZ12,OUT045,1994.0632
FDM12,OUT049,2890.1753
DRB25,OUT045,2076.5168
NCS41,OUT013,2887.1284
NCT53,OUT049,3300.9597
NCD55,OUT013,728.42474
FDY08,OUT049,1897.2083
NCP55,OUT049,816.968
FDA33,OUT013,2429.811
FDQ33,OUT013,2431.1357
FDE45,OUT027,2724.876
FDT26,OUT013,1843.7986
NCV53,OUT049,3741.753
FDK60,OUT027,2489.7349
NCJ29,OUT046,1300.8932
FDI15,OUT045,3686.1562
FDX21,OUT013,2125.4397
FDV49,OUT019,1335.93
DRO59,OUT046,1208.8041
FDZ14,OUT045,1984.6755
FDP32,OUT027,2286.7822
FDC33,OUT017,2847.671
FDT14,OUT010,863.26025
NCN54,OUT027,1603.5641
FDR57,OUT027,2384.9873
DRK12,OUT046,536.72437
FDX52,OUT049,3012.79
FDX08,OUT010,1660.3915
FDP10,OUT010,1131.9146
NCP50,OUT045,1144.5986
NCL06,OUT013,3566.7961
FDP25,OUT013,4726.7056
FDE53,OUT013,1476.7286
FDL27,OUT017,1133.3127
FDC35,OUT049,3307.5784
DRJ47,OUT010,1587.6495
FDD16,OUT018,687.5303
NCN42,OUT049,2303.263
FDC38,OUT027,2225.2715
NCO07,OUT045,3121.0288
FDQ20,OUT049,592.53784
FDI32,OUT046,1757.771
FDN20,OUT010,1558.5775
DRJ51,OUT027,3324.4548
FDU08,OUT045,1910.3855
DRN37,OUT019,83.23675
FDD05,OUT010,1618.5927
FDW15,OUT046,2299.7424
FDI52,OUT046,1899.6713
DRM11,OUT049,5101.5625
NCO06,OUT045,201.45035
FDU38,OUT049,2871.7097
FDU59,OUT018,1453.3893
FDJ10,OUT046,1920.058
FDM13,OUT049,1883.2375
NCJ30,OUT019,388.8867
FDM45,OUT018,1054.0042
FDP36,OUT045,763.6887
NCD30,OUT010,1060.5048
FDN48,OUT017,1463.2837
FDY32,OUT049,935.1707
FDU47,OUT046,2034.4127
FDF17,OUT019,416.31848
FDP34,OUT017,2613.404
FDA47,OUT049,3270.9521
DRD27,OUT027,1803.9119
FDW38,OUT045,910.24365
FDZ15,OUT019,608.79266
FDZ03,OUT027,2595.5017
NCN19,OUT049,1208.9124
FDG02,OUT035,2891.7568
FDS31,OUT035,3057.6938
FDW43,OUT019,488.66364
FDZ47,OUT010,922.9516
FDO57,OUT017,2408.726
NCL07,OUT013,221.39351
NCV42,OUT013,2128.5544
FDP40,OUT017,742.35785
FDP48,OUT019,417.72845
FDH21,OUT017,2712.8516
NCP02,OUT049,1032.4368
FDK24,OUT049,756.27814
FDC41,OUT045,1096.1858
FDF08,OUT017,1688.8324
FDO49,OUT017,727.9572
FDS56,OUT027,3957.3406
FDX46,OUT018,560.2938
FDQ07,OUT013,3474.4421
FDC32,OUT010,914.39087
FDT21,OUT019,492.0599
FDG58,OUT045,3045.8596
FDW14,OUT049,1281.2529
DRA12,OUT027,2305.6106
FDV27,OUT013,1365.2362
DRD25,OUT013,1744.5254
DRF48,OUT027,5103.1064
FDX24,OUT017,1374.4851
DRJ51,OUT046,3693.9165
FDE45,OUT045,2860.5603
FDE14,OUT046,1505.0664
FDG53,OUT045,1870.9683
FDT08,OUT046,2351.5444
DRC27,OUT027,5302.343
FDG20,OUT035,2754.0193
FDC21,OUT046,1642.2101
FDV31,OUT018,1668.1163
FDB58,OUT045,1875.1401
FDV23,OUT046,1849.8093
FDA25,OUT019,253.97243
FDC15,OUT046,2421.0503
FDU47,OUT049,1992.7322
FDE23,OUT013,721.87805
FDS08,OUT013,2771.7034
FDW03,OUT027,1907.4292
FDJ60,OUT018,1445.0795
FDM34,OUT017,2567.643
FDW33,OUT013,1519.8505
FDZ40,OUT013,822.58215
FDE33,OUT018,692.0209
NCC06,OUT010,1143.8944
FDU11,OUT046,2521.3535
FDL44,OUT017,919.69037
NCZ29,OUT017,1887.2728
FDG28,OUT010,2130.1777
FDL12,OUT018,760.5144
FDD52,OUT017,2088.2715
FDO15,OUT013,1011.7015
NCN29,OUT027,929.31433
FDW36,OUT013,2077.5188
FDB21,OUT046,3638.3804
FDZ28,OUT013,716.6309
FDY10,OUT035,800.277
DRG39,OUT017,824.6923
FDN28,OUT013,1635.5673
FDV15,OUT035,1524.8236
DRI13,OUT035,3475.0378
FDH20,OUT046,1900.9636
FDY51,OUT013,3474.4421
FDE16,OUT013,3341.3066
FDX40,OUT018,355.22504
FDC48,OUT018,195.8267
FDS14,OUT046,2286.803
FDX56,OUT017,3212.547
FDI10,OUT046,2629.9807
FDI14,OUT013,2034.4127
DRM48,OUT013,563.34143
NCH07,OUT027,2241.4587
FDY26,OUT013,3502.1826
FDD02,OUT027,2917.0305
FDM12,OUT046,2872.2039
DRF01,OUT010,1158.122
FDV36,OUT046,712.7809
DRI59,OUT013,3589.5894
FDV03,OUT018,1825.7925
FDO39,OUT017,2921.7258
NCB07,OUT018,1636.4126
FDH38,OUT027,2779.7498
FDZ13,OUT035,769.7222
NCZ30,OUT046,1904.0302
NCA06,OUT035,503.07617
FDB04,OUT049,1280.1473
FDN50,OUT013,1327.2959
NCG06,OUT049,3501.8372
NCY17,OUT018,132.60469
FDC23,OUT046,2865.0518
FDK33,OUT049,3416.2217
FDR03,OUT049,3157.4678
FDZ07,OUT045,1000.3733
FDO38,OUT013,1274.1324
FDS59,OUT046,1655.9707
DRM11,OUT019,469.17072
FDX52,OUT027,2677.7815
DRJ35,OUT018,746.59393
NCP53,OUT046,5078.4116
FDW15,OUT019,314.37418
DRI47,OUT045,2461.5806
DRZ11,OUT035,749.004
FDS02,OUT013,3051.294
DRD49,OUT018,2189.9104
FDW38,OUT049,931.41486
FDR21,OUT019,822.9903
FDE40,OUT013,988.36176
FDI02,OUT045,1525.858
FDQ04,OUT045,673.42645
FDY14,OUT017,4846.9478
NCT54,OUT046,1562.0928
DRD25,OUT017,2197.7493
DRE01,OUT045,3704.7698
FDJ12,OUT010,1800.9082
NCZ05,OUT049,2077.7534
DRB25,OUT019,245.60905
NCC31,OUT045,2624.8718
FDM16,OUT045,388.1527
DRG11,OUT049,2100.2004
FDV24,OUT027,2251.1763
FDV43,OUT046,622.64087
FDG05,OUT018,371.34152
FDV23,OUT010,1086.1045
FDI58,OUT018,964.5463
FDQ11,OUT017,1642.4951
FDC05,OUT027,5115.027
FDF40,OUT013,3786.0117
FDU02,OUT018,2939.5933
FDT32,OUT013,2859.7668
NCF06,OUT017,3496.9517
FDT46,OUT013,726.491
FDR58,OUT010,1398.8398
FDY04,OUT046,3318.2896
FDT58,OUT045,3423.6401
FDE46,OUT049,2513.472
DRH11,OUT017,936.266
DRI51,OUT046,3646.583
FDC35,OUT017,3149.151
FDP45,OUT035,4117.4834
FDC45,OUT017,929.20465
FDU01,OUT045,2735.9766
FDJ53,OUT010,1513.7311
FDJ46,OUT017,2753.8848
FDX07,OUT013,2970.7798
NCI30,OUT049,3587.7554
FDE47,OUT027,2265.343
FDV48,OUT045,1273.572
FDN16,OUT019,312.57553
FDM52,OUT013,3095.3503
FDA32,OUT027,3151.0872
FDH05,OUT017,3693.9165
FDW25,OUT010,1171.028
FDQ09,OUT046,2421.279
NCM17,OUT010,507.54926
DRM59,OUT046,2556.0593
FDV47,OUT027,2182.512
DRE15,OUT035,1023.0888
FDS25,OUT010,724.34375
NCZ05,OUT018,918.5782
NCV05,OUT019,56.253593
DRM37,OUT046,4396.6313
FDV58,OUT027,2671.7031
FDN22,OUT027,3689.202
NCO06,OUT049,546.2148
FDT56,OUT019,226.39507
FDM02,OUT013,1702.9277
FDA09,OUT046,1095.4927
NCC06,OUT035,1892.6106
NCL54,OUT049,3751.3396
NCB55,OUT017,951.95715
FDB12,OUT017,1603.1805
NCA54,OUT049,2755.2283
NCS38,OUT049,1915.915
FDC02,OUT049,3814.79
FDK44,OUT019,355.06827
FDE16,OUT035,3214.4285
NCS05,OUT035,2047.1005
FDZ59,OUT045,2602.5732
FDI20,OUT017,3341.3816
FDQ14,OUT046,2392.9158
FDF53,OUT017,3983.2402
FDW25,OUT017,1783.9465
NCQ43,OUT010,1251.546
FDX52,OUT013,4387.711
FDE28,OUT045,3595.8103
FDN15,OUT017,1943.9512
FDO28,OUT017,2441.7742
FDQ33,OUT045,2313.08
FDM22,OUT010,684.02637
FDJ03,OUT017,737.87274
FDI16,OUT045,852.99255
FDI09,OUT027,3327.025
FDX55,OUT013,3322.4033
FDS23,OUT027,2253.4656
DRC12,OUT045,2900.8618
FDH41,OUT049,1389.51
FDN01,OUT013,2796.9482
FDV55,OUT045,2424.866
NCJ19,OUT013,846.56866
NCY29,OUT010,663.9235
FDP03,OUT018,1510.4603
FDZ52,OUT045,1506.3842
FDH31,OUT010,1309.4016
FDQ19,OUT018,2000.0935
FDS15,OUT035,1485.3342
FDN32,OUT017,2990.559
FDH32,OUT049,1927.2269
FDF33,OUT017,1552.7943
FDJ22,OUT046,2966.6855
FDG56,OUT010,581.6159
FDC05,OUT046,4398.2866
FDK09,OUT013,3638.838
NCV29,OUT045,2679.467
NCC43,OUT019,501.90808
NCA42,OUT049,2295.664
FDC10,OUT046,1885.902
FDC16,OUT013,1345.1598
NCL17,OUT013,1962.5188
FDA51,OUT035,1777.6206
FDW01,OUT017,2298.8008
NCF30,OUT045,2585.9917
FDN49,OUT013,603.0086
FDY20,OUT045,475.21317
FDC15,OUT045,2410.3848
FDY24,OUT046,938.9224
NCG43,OUT017,1427.6062
FDA48,OUT013,3597.0505
NCF55,OUT017,552.91516
FDL38,OUT049,1419.0739
NCQ29,OUT018,3086.9255
FDC34,OUT017,2315.0955
FDP36,OUT027,1316.8219
FDN50,OUT010,1178.2567
FDO23,OUT049,1331.4607
FDT56,OUT013,835.44727
FDT13,OUT027,1499.7836
FDZ03,OUT013,2899.378
FDQ03,OUT010,2045.1864
FDU44,OUT045,2447.1755
FDD03,OUT049,3627.5925
NCH30,OUT013,1619.0153
FDS60,OUT010,3170.752
FDG08,OUT046,2658.2102
FDX38,OUT017,732.38434
FDD22,OUT017,1888.6841
FDW51,OUT013,3409.928
FDL09,OUT017,3440.1152
FDZ60,OUT045,1468.6193
NCH07,OUT046,2520.1956
NCQ41,OUT049,2922.0962
FDW04,OUT049,1955.2826
FDI08,OUT027,3388.4424
FDR19,OUT019,296.1874
FDV13,OUT046,1704.1456
FDB52,OUT017,3655.4204
FDZ48,OUT027,1964.9242
NCO14,OUT049,738.9494
FDZ50,OUT013,2917.6604
FDN27,OUT019,60.631058
FDQ60,OUT013,1965.9058
FDR49,OUT017,704.17584
DRJ35,OUT027,1263.4073
DRI49,OUT017,1347.7706
FDB47,OUT017,3425.2454
FDP37,OUT010,296.50153
FDR26,OUT049,2576.1187
FDY31,OUT019,660.24384
FDC11,OUT045,1271.7332
DRP47,OUT035,4041.9817
NCY54,OUT018,1641.5945
FDR27,OUT046,2594.9504
FDQ21,OUT019,623.6988
NCQ29,OUT035,3815.6248
FDJ02,OUT046,2487.2004
FDE21,OUT018,1078.6873
FDM39,OUT046,2713.9365
FDZ01,OUT017,1644.7168
NCB19,OUT018,1022.2155
FDU03,OUT046,2838.0881
FDP27,OUT049,2920.0435
DRF01,OUT045,3069.4175
FDM03,OUT049,1603.9601
FDV01,OUT046,2488.1462
FDS16,OUT046,2298.202
FDO45,OUT035,1417.1473
NCX06,OUT035,4086.5066
FDP13,OUT046,602.6261
NCR38,OUT018,2163.3967
FDA01,OUT013,817.8763
FDT26,OUT017,2397.2285
FDD44,OUT027,3794.789
FDB26,OUT013,849.81104
FDP45,OUT019,541.03986
NCP55,OUT046,862.7872
FDT23,OUT017,1206.072
FDO51,OUT045,631.0185
FDA44,OUT046,860.56195
NCJ31,OUT018,3837.8513
FDX37,OUT045,1947.8138
NCD18,OUT049,3697.598
FDN40,OUT027,2251.1763
FDL33,OUT017,2961.278
DRF48,OUT035,1204.201
FDW08,OUT035,1616.509
FDX39,OUT018,639.79865
FDB38,OUT049,2465.1628
FDY46,OUT018,1610.1091
NCB06,OUT049,2470.742
FDA34,OUT035,2679.4604
FDA35,OUT045,1832.5267
FDQ07,OUT035,3396.1584
FDU32,OUT045,1854.3259
FDU26,OUT013,2531.7908
FDU13,OUT010,2083.355
FDO09,OUT035,3234.6565
FDW03,OUT019,256.01544
FDB38,OUT013,2462.7979
FDL26,OUT010,1292.0482
NCN43,OUT045,1890.3276
FDH08,OUT045,3384.1702
NCC31,OUT019,730.709
FDH14,OUT035,1908.909
FDL40,OUT017,1447.2626
FDD20,OUT035,2011.0463
NCV53,OUT035,1615.6229
FDD16,OUT045,1086.5042
FDP24,OUT035,1811.4409
FDQ25,OUT045,3740.6768
FDM38,OUT035,921.4636
NCT18,OUT010,2369.5762
FDM34,OUT049,716.49774
DRH37,OUT010,1577.3024
NCE07,OUT013,2231.9539
FDG12,OUT013,788.7037
FDB59,OUT010,538.06476
FDS10,OUT018,1661.4453
FDN21,OUT010,1984.9086
FDM02,OUT045,1240.2677
FDO44,OUT049,2295.6653
NCN17,OUT017,1597.8557
FDH16,OUT018,1126.6213
FDL44,OUT046,2495.996
FDY47,OUT017,1961.6349
DRI39,OUT046,894.0796
NCX54,OUT018,911.47577
FDE59,OUT046,604.3863
FDO46,OUT045,2609.3743
DRE13,OUT046,1375.2996
FDW14,OUT013,1303.6481
FDF35,OUT046,1488.5714
FDO50,OUT019,261.23343
DRF49,OUT017,1859.0563
FDT60,OUT049,1885.5917
FDP38,OUT045,842.85333
FDA31,OUT027,2426.7988
FDY52,OUT010,732.3176
FDD03,OUT027,3258.093
FDN52,OUT018,964.27057
FDU20,OUT010,1054.2235
FDD22,OUT035,640.93933
NCB55,OUT019,144.73134
FDN27,OUT045,1535.4064
FDD16,OUT013,409.9992
FDW48,OUT046,1150.0197
DRN35,OUT045,601.4692
FDX25,OUT049,2915.9656
DRD49,OUT049,3802.7517
FDE21,OUT019,353.45386
FDN44,OUT035,3317.7905
DRC01,OUT049,763.9091
NCK30,OUT046,1575.2233
FDU39,OUT013,816.53174
FDB49,OUT013,1348.9613
FDS12,OUT045,1878.6772
FDR57,OUT018,1782.3687
FDX22,OUT027,3084.0974
FDC60,OUT013,1361.6935
NCE42,OUT049,4263.7627
NCK42,OUT049,3103.4602
DRE01,OUT017,3870.5305
FDE57,OUT018,1598.0508
DRK59,OUT019,501.49402
FDB10,OUT027,3332.327
FDQ25,OUT046,2676.3591
FDY26,OUT017,3502.1826
FDG28,OUT049,1559.6477
FDM14,OUT049,649.33734
NCH29,OUT049,1413.7892
FDD48,OUT049,1900.8031
FDC17,OUT045,1459.9553
DRH49,OUT027,1500.4843
FDN44,OUT018,1469.5371
FDC29,OUT045,2389.7693
DRK01,OUT019,445.79678
FDD48,OUT017,1752.0754
FDB59,OUT013,4349.9673
FDY45,OUT010,770.1793
FDX60,OUT035,1149.6455
FDT09,OUT010,1145.0067
DRB24,OUT018,1276.527
FDL13,OUT035,5026.544
FDN16,OUT035,2086.412
FDK57,OUT013,749.004
FDO22,OUT027,2029.266
FDC57,OUT010,1625.2886
FDZ13,OUT027,982.00793
FDW27,OUT013,2425.308
FDX10,OUT049,567.4638
FDY08,OUT018,1106.9293
FDA49,OUT017,1288.8346
FDC32,OUT018,938.55273
FDO04,OUT035,816.5489
NCZ54,OUT013,2720.1963
FDY40,OUT045,720.3538
FDW36,OUT045,1498.805
FDE11,OUT017,1233.5858
DRE37,OUT045,2767.9646
NCK19,OUT017,3018.828
FDT19,OUT035,2732.5803
FDE56,OUT045,977.0264
FDZ57,OUT010,1667.1945
FDB35,OUT035,1451.27
FDF09,OUT010,297.82996
FDO34,OUT046,2790.9578
FDA55,OUT046,3417.0796
NCM18,OUT035,998.841
FDJ20,OUT019,69.617355
DRQ35,OUT019,51.120968
FDG02,OUT013,2832.9875
NCU29,OUT018,1763.3995
FDL27,OUT027,1217.2372
NCA54,OUT035,2888.9856
FDJ32,OUT035,1010.4439
FDB21,OUT019,712.0795
FDR46,OUT035,890.79175
FDZ32,OUT046,1647.6698
DRF36,OUT017,2919.8918
NCU54,OUT017,3313.0203
NCI31,OUT017,604.4043
DRA59,OUT035,1229.0063
NCC55,OUT045,655.82776
FDE44,OUT018,506.84985
NCN26,OUT018,1587.7518
FDC11,OUT049,1647.6655
FDV24,OUT035,2386.9583
FDR40,OUT019,192.89342
NCQ17,OUT049,2463.7058
FDC46,OUT045,2880.5103
NCM18,OUT046,944.64996
FDK16,OUT046,1348.3672
FDI28,OUT017,1190.592
FDS11,OUT018,3713.0835
DRD13,OUT046,332.32007
FDL36,OUT035,1433.3605
FDI27,OUT013,830.3658
FDJ53,OUT019,58.94557
FDS44,OUT045,3596.0977
FDE28,OUT046,3623.4001
FDQ33,OUT018,1768.7957
FDB37,OUT017,5112.793
FDQ31,OUT045,1393.5149
NCQ05,OUT046,2282.9373
FDE10,OUT013,1969.6671
FDF38,OUT017,596.19055
FDE50,OUT019,469.1364
DRG37,OUT010,1794.1993
NCH06,OUT049,1822.6881
FDY14,OUT045,3745.981
FDO27,OUT017,1408.7024
FDQ19,OUT049,3589.0034
FDZ26,OUT019,709.0183
FDN51,OUT013,4087.8655
FDK20,OUT035,2011.0463
FDD40,OUT018,3490.8235
DRI25,OUT018,523.3851
FDH56,OUT017,1741.4517
FDI36,OUT027,2627.9795
DRH11,OUT018,551.7936
NCV18,OUT017,438.67157
DRI01,OUT049,2666.9653
DRE48,OUT049,4371.1646
FDS51,OUT035,304.82245
FDM38,OUT017,923.7191
FDB60,OUT027,5181.0566
FDY58,OUT035,3561.3225
FDY22,OUT045,2348.2336
FDF11,OUT027,5699.6396
FDZ51,OUT035,1923.8406
FDQ45,OUT017,4331.3726
FDF17,OUT035,2965.4387
NCF31,OUT027,2254.6558
FDA37,OUT013,1976.8188
FDO51,OUT046,669.97986
FDF34,OUT013,2767.7769
FDD57,OUT018,1396.5929
FDO37,OUT046,3702.7007
FDR49,OUT049,714.0712
FDS39,OUT049,2590.5413
FDI48,OUT027,1159.4475
DRM35,OUT049,2754.7324
FDV57,OUT035,2798.193
FDZ55,OUT013,2733.5208
FDI28,OUT035,1469.0806
FDS21,OUT045,1021.1862
FDT34,OUT013,1642.4764
DRI25,OUT035,856.85046
FDT47,OUT010,1478.8644
DRH39,OUT045,1065.9777
NCD54,OUT045,854.7433
FDU16,OUT027,1635.6912
NCW29,OUT045,1911.532
FDV25,OUT027,3250.656
FDM56,OUT035,1613.7671
FDZ04,OUT027,590.2296
FDG59,OUT019,93.19513
FDI56,OUT045,1873.4263
FDS33,OUT035,1247.4629
FDC23,OUT049,2710.0059
FDT11,OUT049,2896.8953
FDG17,OUT045,3441.4453
FDZ44,OUT045,1741.2905
FDJ52,OUT013,3290.168
DRI23,OUT046,2436.868
DRE15,OUT010,738.9179
NCF07,OUT013,1666.236
NCR29,OUT049,848.3135
FDE44,OUT019,220.15044
FDT23,OUT035,1288.9851
NCG06,OUT017,3821.8237
NCU41,OUT010,2423.2732
FDH46,OUT017,1540.9872
FDV31,OUT013,2722.2383
NCT41,OUT027,3560.785
FDE22,OUT027,2357.6917
FDC26,OUT045,1493.5853
DRF51,OUT017,623.247
NCY53,OUT019,521.2601
FDY21,OUT017,2897.1624
FDL27,OUT013,1004.2279
FDZ34,OUT049,4376.391
NCF43,OUT010,1298.4773
FDC21,OUT035,1505.1661
FDL26,OUT013,882.0672
FDT25,OUT010,1530.057
NCR30,OUT046,1102.4911
